,Name,X,Y,True Vertical Depth,Normalized TVD,Formation
11732,30/9-6,490743.87,6694388.0,-4767.0,0.820314923983866,-0.3595036482977976
11733,30/9-7,486338.03,6698145.39,-6063.0,0.7700511945392492,1.080615426566661
11734,30/9-7,486338.03,6698145.39,-6799.0,0.7415063605336643,1.1973818380421577
11735,30/9-7,486338.03,6698145.39,-6794.0,0.7417002792429414,1.7812138954196406
11736,30/9-7,486338.03,6698145.39,-6041.0,0.7709044368600683,0.06863986044569009
11737,30/9-7,486338.03,6698145.39,-6047.0,0.7706717344089358,0.10756199760418898
11738,30/9-7,486338.03,6698145.39,-6057.0,0.7702838969903816,0.14648413476268785
11739,30/9-7,486338.03,6698145.39,-6025.0,0.7715249767297548,-1.215790665784773
11740,30/9-7,486338.03,6698145.39,-6028.0,0.7714086255041886,-1.1768685286262741
11741,30/9-7,486338.03,6698145.39,-6430.0,0.7558175612783121,1.2363039752006564
11742,30/9-7,486338.03,6698145.39,-6691.0,0.745695004654049,1.8201360325781395
11743,30/9-7,486338.03,6698145.39,-6641.0,0.7476341917468198,1.9369024440536362
11744,30/9-7,486338.03,6698145.39,-6546.0,0.7513186472230841,1.2752261123591553
11745,30/9-7,486338.03,6698145.39,-6415.0,0.7563993174061433,1.8590581697366384
11746,30/9-7,486338.03,6698145.39,-5646.0,0.7862240148929569,-0.9433357056752808
11747,30/9-7,486338.03,6698145.39,-5884.0,0.7769934843313683,0.9249268779326655
11748,30/9-7,486338.03,6698145.39,-5337.0,0.7982081911262798,-0.7876471570412853
11749,30/9-7,486338.03,6698145.39,-5328.0,0.7985572448029786,-0.7487250198827864
11750,30/9-7,486338.03,6698145.39,-5463.0,0.7933214396524977,-0.7098028827242875
11751,30/9-7,486338.03,6698145.39,-5624.0,0.787077257213776,1.703369621102643
11752,30/9-7,486338.03,6698145.39,-5413.0,0.7952606267452684,-0.6708807455657886
11753,30/9-7,486338.03,6698145.39,-5590.0,0.78839590443686,-0.6319586084072897
11754,30/9-7,486338.03,6698145.39,-3389.0,0.8737589202606267,-0.5930364712487909
11755,30/9-7,486338.03,6698145.39,-3876.0,0.85487123797704,0.34109482055518225
11756,30/9-7,486338.03,6698145.39,-6360.0,0.7585324232081911,1.9758245812121351
11757,30/9-7,486338.03,6698145.39,-6154.0,0.7665218740304065,2.014746718370634
11758,30/9-7,486338.03,6698145.39,-6407.0,0.7567095873409867,2.248279541321627
11759,30/9-7,486338.03,6698145.39,-6355.0,0.7587263419174682,2.053668855529133
11760,30/9-7,486338.03,6698145.39,-6079.0,0.7694306546695625,2.0925909926876316
11761,30/9-7,486338.03,6698145.39,-4159.0,0.8438954390319579,-0.3595036482977976
11762,30/9-8,488962.17,6698798.05,-3871.0,0.8550651566863171,-0.5930364712487909
11763,30/9-8,488956.75,6698798.76,-4407.97,0.8342394508222153,0.34109482055518225
11764,30/9-8,488954.01,6698798.5,-4634.92,0.8254374806081292,-0.3595036482977976
11765,30/9-8 R,488962.17,6698798.05,-4302.0,0.8383493639466336,0.9638490150911643
11766,30/9-8 R,488962.17,6698798.05,-5760.0,0.7818026683214396,1.8979803068951373
11767,30/9-8 R,488962.17,6698798.05,-6147.0,0.7667933602233944,0.06863986044569009
11768,30/9-8 R,488962.17,6698798.05,-6134.0,0.7672975488675148,0.10756199760418898
11769,30/9-8 R,488962.17,6698798.05,-6154.0,0.7665218740304065,0.14648413476268785
11770,30/9-8 R,488962.17,6698798.05,-6086.0,0.7691591684765746,-1.215790665784773
11771,30/9-8 R,488962.17,6698798.05,-6091.0,0.7689652497672975,-1.1768685286262741
11772,30/9-8 R,488962.17,6698798.05,-6119.0,0.767879304995346,-1.1379463914677752
11773,30/9-8 R,488962.17,6698798.05,-6145.0,0.7668709277071052,-1.0990242543092763
11774,30/9-8 R,488962.17,6698798.05,-6512.0,0.7526372944461681,1.2363039752006564
11775,30/9-8 R,488962.17,6698798.05,-6528.0,0.7520167545764815,1.8590581697366384
11776,30/9-8 R,488962.17,6698798.05,-5771.0,0.7813760471610302,-0.9433357056752808
11777,30/9-8 R,488962.17,6698798.05,-6107.0,0.768344709897611,-0.1648929625053032
11778,30/9-8 R,488962.17,6698798.05,-5982.0,0.7731926776295377,0.9249268779326655
11779,30/9-8 R,488962.17,6698798.05,-6100.0,0.7686161960905988,0.2632505462381845
11780,30/9-8 R,488962.17,6698798.05,-6092.0,0.7689264660254421,1.0027711522496632
11781,30/9-8 R,488962.17,6698798.05,-5439.0,0.7942522494570277,-0.7876471570412853
11782,30/9-8 R,488962.17,6698798.05,-5447.0,0.7939419795221843,-0.7487250198827864
11783,30/9-8 R,488962.17,6698798.05,-5598.0,0.7880856345020167,-0.7098028827242875
11784,30/9-8 R,488962.17,6698798.05,-5504.0,0.7917313062364257,-0.6708807455657886
11785,30/9-8 R,488962.17,6698798.05,-5745.0,0.7823844244492709,-0.6319586084072897
11786,30/9-8 R,488962.17,6698798.05,-3503.0,0.8693375736891096,-0.5930364712487909
11787,30/9-8 R,488962.17,6698798.05,-3974.0,0.8510704312752094,0.34109482055518225
11788,30/9-8 R,488962.17,6698798.05,-6153.0,0.7665606577722619,2.2093574041631285
11789,30/9-8 R,488962.17,6698798.05,-6488.0,0.7535681042506981,1.9758245812121351
11790,30/9-8 R,488962.17,6698798.05,-6246.0,0.7629537697797083,2.014746718370634
11791,30/9-8 R,488962.17,6698798.05,-6500.0,0.7531026993484331,2.248279541321627
11792,30/9-8 R,488962.17,6698798.05,-6510.0,0.752714861929879,2.053668855529133
11793,30/9-8 R,488962.17,6698798.05,-6168.0,0.7659789016444306,2.0925909926876316
11794,30/9-8 R,488962.17,6698798.05,-4271.0,0.8395516599441514,-0.3595036482977976
11795,30/9-9,493081.18,6688427.37,-6250.0,0.7627986348122867,1.080615426566661
11796,30/9-9,493081.18,6688427.37,-6721.0,0.7445314923983866,1.1973818380421577
11797,30/9-9,493081.18,6688427.37,-6711.0,0.7449193298169408,1.7812138954196406
11798,30/9-9,493081.18,6688427.37,-6730.0,0.7441824387216879,1.5866032096271463
11799,30/9-9,493081.18,6688427.37,-6257.0,0.7625271486192988,0.06863986044569009
11800,30/9-9,493081.18,6688427.37,-6251.0,0.7627598510704313,0.14648413476268785
11801,30/9-9,493081.18,6688427.37,-6390.0,0.7573689109525287,1.2363039752006564
11802,30/9-9,493081.18,6688427.37,-6601.0,0.7491855414210363,1.8201360325781395
11803,30/9-9,493081.18,6688427.37,-6561.0,0.7507368910952529,1.9369024440536362
11804,30/9-9,493081.18,6688427.37,-6548.0,0.7512410797393733,1.2752261123591553
11805,30/9-9,493081.18,6688427.37,-6370.0,0.758144585789637,1.8590581697366384
11806,30/9-9,493081.18,6688427.37,-6152.0,0.7665994415141173,-0.9433357056752808
11807,30/9-9,493081.18,6688427.37,-5897.0,0.7764892956872479,-0.7876471570412853
11808,30/9-9,493081.18,6688427.37,-5886.0,0.7769159168476575,-0.7487250198827864
11809,30/9-9,493081.18,6688427.37,-6008.0,0.7721843003412969,-0.7098028827242875
11810,30/9-9,493081.18,6688427.37,-5932.0,0.7751318647223084,-0.6708807455657886
11811,30/9-9,493081.18,6688427.37,-6082.0,0.7693143034439963,-0.6319586084072897
11812,30/9-9,493081.18,6688427.37,-4077.0,0.8470757058641017,-0.5930364712487909
11813,30/9-9,493081.18,6688427.37,-4625.0,0.8258222153273348,0.34109482055518225
11814,30/9-9,493081.18,6688427.37,-6348.0,0.7589978281104561,1.9758245812121351
11815,30/9-9,493081.18,6688427.37,-6283.0,0.761518771331058,2.014746718370634
11816,30/9-9,493081.18,6688427.37,-6375.0,0.75795066708036,2.053668855529133
11817,30/9-9,493081.18,6688427.37,-6255.0,0.7626047161030096,2.0925909926876316
11818,30/9-9,493081.18,6688427.37,-4833.0,0.8177551970214086,-0.3595036482977976
11819,31/1-1,517128.2,6742824.42,-23493.82,0.09401877133105803,1.080615426566661
11820,31/1-1,517132.51,6742823.55,-23953.78,0.07617980142724175,1.1973818380421577
11821,31/1-1,517128.07,6742830.67,-23123.87,0.10836681663046854,0.06863986044569009
11822,31/1-1,517128.07,6742830.67,-23109.87,0.10890978901644435,0.10756199760418898
11823,31/1-1,517128.08,6742830.34,-23148.87,0.1073972230840832,0.14648413476268785
11824,31/1-1,517128.07,6742830.59,-23137.87,0.10782384424449275,2.4818123642726206
11825,31/1-1,517128.06,6742830.88,-23115.88,0.10867669872789323,-1.215790665784773
11826,31/1-1,517129.42,6742822.68,-23696.81,0.08614605957182744,1.2363039752006564
11827,31/1-1,517130.77,6742823.16,-23837.8,0.08067793980763267,1.8201360325781395
11828,31/1-1,517129.94,6742822.82,-23760.8,0.08366428793049956,1.2752261123591553
11829,31/1-1,517129.42,6742822.68,-23702.81,0.08591335712069495,1.8590581697366384
11830,31/1-1,517131.06,6742823.23,-23850.8,0.08017375116351229,2.5207345014311193
11831,31/1-1,517127.97,6742831.76,-23067.88,0.11053831833695311,-0.9433357056752808
11832,31/1-1,517127.97,6742831.76,-23074.88,0.11026683214396521,0.8860047407741666
11833,31/1-1,517126.34,6742836.24,-22735.92,0.12341296928327652,-0.7876471570412853
11834,31/1-1,517126.34,6742836.24,-22736.92,0.1233741855414211,-0.7487250198827864
11835,31/1-1,517127.01,6742834.58,-22870.91,0.1181775519702141,-0.7098028827242875
11836,31/1-1,517126.58,6742835.58,-22815.92,0.12031026993484338,-0.6708807455657886
11837,31/1-1,517126.99,6742826.89,-21443.0,0.1735572448029786,-0.5930364712487909
11838,31/1-1,517125.2,6742828.98,-21883.98,0.15645439031957806,0.34109482055518225
11839,31/1-1,517128.5,6742823.43,-23578.81,0.09072254111076632,1.9758245812121351
11840,31/1-1,517128.26,6742823.97,-23510.82,0.09335944771951599,2.014746718370634
11841,31/1-1,517128.84,6742823.13,-23623.81,0.08897727272727268,2.053668855529133
11842,31/1-1,517128.2,6742824.42,-23488.82,0.0942126900403351,2.0925909926876316
11843,31/1-1,517125.17,6742829.17,-21917.98,0.15513574309649397,-0.3595036482977976
11844,31/10-1,500060.49,6661173.72,-21351.96,0.17708811666149554,-0.9433357056752808
11845,31/10-1,500059.55,6661173.7,-21085.97,0.18740420415761708,-0.7876471570412853
11846,31/10-1,500059.55,6661173.7,-21087.97,0.18732663667390625,-0.7487250198827864
11847,31/10-1,500059.95,6661173.67,-21221.97,0.18212961526528074,-0.7098028827242875
11848,31/10-1,500059.61,6661173.68,-21141.97,0.1852323146137139,-0.6708807455657886
11849,31/10-1,500059.91,6661173.67,-21206.96,0.1827117592305306,-0.6708807455657886
11850,31/10-1,500060.44,6661173.67,-21334.96,0.17774744027303757,-0.6319586084072897
11851,31/10-1,500061.98,6661169.86,-19158.0,0.2621780949426001,-0.5930364712487909
11852,31/10-1,500061.87,6661172.04,-19712.99,0.24065350605026367,0.34109482055518225
11853,31/10-1,500060.04,6661173.25,-20060.97,0.22715753955941664,-0.3595036482977976
11854,31/10-1,500060.13,6661173.36,-20474.97,0.21110107043127516,0.5746276435061756
11855,31/2-1,530201.69,6737677.73,-4306.0,0.8381942289792119,1.080615426566661
11856,31/2-1,530201.69,6737677.73,-4698.0,0.8229910021718896,1.1973818380421577
11857,31/2-1,530201.69,6737677.73,-4797.0,0.8191514117282035,0.4578612320306789
11858,31/2-1,530201.69,6737677.73,-3841.0,0.8562286689419796,0.06863986044569009
11859,31/2-1,530201.69,6737677.73,-3822.0,0.8569655600372323,0.10756199760418898
11860,31/2-1,530201.69,6737677.73,-4021.0,0.849247595408005,2.403968089955623
11861,31/2-1,530201.69,6737677.73,-3952.0,0.8519236735960285,0.14648413476268785
11862,31/2-1,530201.69,6737677.73,-4303.0,0.8383105802047781,0.14648413476268785
11863,31/2-1,530201.69,6737677.73,-4157.0,0.8439730065156686,2.4428902271141215
11864,31/2-1,530201.69,6737677.73,-3858.0,0.8555693453304375,2.4818123642726206
11865,31/2-1,530201.69,6737677.73,-3826.0,0.8568104250698108,-1.215790665784773
11866,31/2-1,530201.69,6737677.73,-4396.0,0.8347036922122246,1.2363039752006564
11867,31/2-1,530201.69,6737677.73,-4553.0,0.8286146447409246,1.8201360325781395
11868,31/2-1,530201.69,6737677.73,-4686.0,0.8234564070741545,1.8201360325781395
11869,31/2-1,530201.69,6737677.73,-4500.0,0.8306701830592615,1.2752261123591553
11870,31/2-1,530201.69,6737677.73,-4391.0,0.8348976109215017,1.8590581697366384
11871,31/2-1,530201.69,6737677.73,-4586.0,0.827334781259696,2.5207345014311193
11872,31/2-1,530201.69,6737677.73,-3593.0,0.8658470369221223,-0.7876471570412853
11873,31/2-1,530201.69,6737677.73,-3606.0,0.8653428482780019,-0.7487250198827864
11874,31/2-1,530201.69,6737677.73,-3734.0,0.8603785293205088,-0.7098028827242875
11875,31/2-1,530201.69,6737677.73,-3654.0,0.863481228668942,-0.6708807455657886
11876,31/2-1,530201.69,6737677.73,-3817.0,0.8571594787465094,-0.6319586084072897
11877,31/2-1,530201.69,6737677.73,-2765.0,0.8979599751784052,-0.5930364712487909
11878,31/2-1,530201.69,6737677.73,-2939.0,0.8912116040955631,-0.3595036482977976
11879,31/2-1 R,530201.69,6737677.73,-4161.0,0.843817871548247,1.080615426566661
11880,31/2-1 R,530201.69,6737677.73,-4566.0,0.8281104560968042,1.1973818380421577
11881,31/2-1 R,530201.69,6737677.73,-4655.0,0.8246587030716723,0.4578612320306789
11882,31/2-1 R,530201.69,6737677.73,-3681.0,0.8624340676388458,0.06863986044569009
11883,31/2-1 R,530201.69,6737677.73,-3679.0,0.8625116351225566,0.10756199760418898
11884,31/2-1 R,530201.69,6737677.73,-3872.0,0.8550263729444617,2.403968089955623
11885,31/2-1 R,530201.69,6737677.73,-3803.0,0.8577024511324852,0.14648413476268785
11886,31/2-1 R,530201.69,6737677.73,-4152.0,0.8441669252249457,0.14648413476268785
11887,31/2-1 R,530201.69,6737677.73,-4001.0,0.8500232702451133,2.4428902271141215
11888,31/2-1 R,530201.69,6737677.73,-3701.0,0.8616583928017375,2.4818123642726206
11889,31/2-1 R,530201.69,6737677.73,-3680.0,0.8624728513807012,-1.215790665784773
11890,31/2-1 R,530201.69,6737677.73,-4249.0,0.8404049022649706,1.2363039752006564
11891,31/2-1 R,530201.69,6737677.73,-4394.0,0.8347812596959354,1.8201360325781395
11892,31/2-1 R,530201.69,6737677.73,-4552.0,0.82865342848278,1.8201360325781395
11893,31/2-1 R,530201.69,6737677.73,-4359.0,0.836138690660875,1.2752261123591553
11894,31/2-1 R,530201.69,6737677.73,-4261.0,0.8399394973627056,1.8590581697366384
11895,31/2-1 R,530201.69,6737677.73,-4446.0,0.8327645051194539,2.5207345014311193
11896,31/2-1 R,530201.69,6737677.73,-3446.0,0.8715482469748681,-0.7876471570412853
11897,31/2-1 R,530201.69,6737677.73,-3453.0,0.8712767607818802,-0.7487250198827864
11898,31/2-1 R,530201.69,6737677.73,-3603.0,0.8654591995035681,-0.7098028827242875
11899,31/2-1 R,530201.69,6737677.73,-3513.0,0.8689497362705554,-0.6708807455657886
11900,31/2-1 R,530201.69,6737677.73,-3661.0,0.8632097424759541,-0.6319586084072897
11901,31/2-1 R,530201.69,6737677.73,-2606.0,0.9041265901334161,-0.5930364712487909
11902,31/2-1 R,530201.69,6737677.73,-2803.0,0.8964861929878994,-0.3595036482977976
11903,31/2-10,526927.92,6740122.53,-3958.56,0.851669252249457,0.06863986044569009
11904,31/2-10,526927.92,6740122.53,-3961.56,0.8515529010238907,0.10756199760418898
11905,31/2-10,526933.02,6740123.65,-4188.46,0.8427528699968974,2.403968089955623
11906,31/2-10,526931.46,6740123.35,-4121.49,0.8453502171889544,0.14648413476268785
11907,31/2-10,526928.77,6740122.71,-3998.54,0.8501186782500776,2.4818123642726206
11908,31/2-10,526927.93,6740122.5,-3955.56,0.8517856034750232,-1.215790665784773
11909,31/2-10,526927.27,6740122.39,-3926.5699999999997,0.8529099441514117,-0.9433357056752808
11910,31/2-10,526927.27,6740122.39,-3924.5699999999997,0.8529875116351225,-0.9044135685167819
11911,31/2-10,526918.44,6740121.82,-3671.79,0.8627912659013341,-0.7876471570412853
11912,31/2-10,526918.44,6740121.82,-3676.79,0.862597347192057,-0.7487250198827864
11913,31/2-10,526923.06,6740121.98,-3782.67,0.8584909246044059,-0.7098028827242875
11914,31/2-10,526921.93,6740121.97,-3753.7,0.8596144896059571,-0.6708807455657886
11915,31/2-10,526908.11,6740118.39,-2758.0,0.8982314613713931,-0.5930364712487909
11916,31/2-10,526908.11,6740120.64,-3138.99,0.883455243561899,-0.3595036482977976
11917,31/2-11,523116.54,6743471.02,-3679.9,0.8624767297548867,0.06863986044569009
11918,31/2-11,523117.81,6743471.5,-3793.8900000000003,0.8580557710207881,2.403968089955623
11919,31/2-11,523116.93,6743471.2,-3731.9,0.8604599751784051,0.14648413476268785
11920,31/2-11,523116.54,6743471.02,-3672.9,0.8627482159478745,2.4818123642726206
11921,31/2-11,523116.49,6743471.0,-3669.9,0.8628645671734408,-1.215790665784773
11922,31/2-11,523116.35,6743470.94,-3648.9,0.8636790257524045,-0.9433357056752808
11923,31/2-11,523114.85,6743470.35,-3454.91,0.8712026838349364,-0.7876471570412853
11924,31/2-11,523114.85,6743470.35,-3455.91,0.871163900093081,-0.7487250198827864
11925,31/2-11,523115.59,6743470.65,-3560.9,0.867091995035681,-0.7098028827242875
11926,31/2-11,523115.3,6743470.52,-3526.91,0.8684102544213466,-0.6708807455657886
11927,31/2-11,523116.52,6743459.94,-2477.99,0.9090912969283277,-0.5930364712487909
11928,31/2-11,523116.53,6743466.56,-2898.94,0.8927652807942911,-0.3595036482977976
11929,31/2-12,527909.3,6744659.3,-3723.42,0.8607888613093392,0.06863986044569009
11930,31/2-12,527908.79,6744656.63,-3902.2799999999997,0.8538520012410797,2.403968089955623
11931,31/2-12,527908.95,6744657.61,-3854.33,0.8557116816630468,0.14648413476268785
11932,31/2-12,527909.3,6744659.3,-3727.42,0.8606337263419175,2.4818123642726206
11933,31/2-12,527911.58,6744661.78,-3544.59,0.8677245578653429,-0.7876471570412853
11934,31/2-12,527911.58,6744661.78,-3538.59,0.8679572603164754,-0.7487250198827864
11935,31/2-12,527910.24,6744660.62,-3617.51,0.864896447409246,-0.7098028827242875
11936,31/2-12,527910.49,6744660.59,-3594.5299999999997,0.8657876977970835,-0.6708807455657886
11937,31/2-12,527909.17,6744659.01,-3720.4300000000003,0.8609048246974867,-0.6319586084072897
11938,31/2-12,527916.21,6744659.07,-2724.99,0.8995117126900404,-0.5930364712487909
11939,31/2-12,527916.23,6744666.47,-3094.89,0.8851656065777227,-0.3595036482977976
11940,31/2-13 S,523646.94,6739328.34,-3755.0,0.8595640707415452,0.06863986044569009
11941,31/2-13 S,523646.94,6739328.22,-3952.0,0.8519236735960285,2.403968089955623
11942,31/2-13 S,523646.94,6739328.27,-3868.0,0.8551815079118833,0.14648413476268785
11943,31/2-13 S,523646.94,6739328.34,-3752.0,0.8596804219671114,2.4818123642726206
11944,31/2-13 S,523646.94,6739328.34,-3750.0,0.8597579894508223,-0.9433357056752808
11945,31/2-13 S,523646.94,6739328.49,-3475.0,0.8704235184610611,-0.7876471570412853
11946,31/2-13 S,523646.94,6739328.49,-3472.0,0.8705398696866273,-0.7487250198827864
11947,31/2-13 S,523646.94,6739328.42,-3598.0,0.8656531182128452,-0.7098028827242875
11948,31/2-13 S,523646.94,6739328.44,-3556.0,0.8672820353707725,-0.6708807455657886
11949,31/2-13 S,523646.94,6739328.34,-3735.0,0.8603397455786534,-0.6319586084072897
11950,31/2-13 S,523646.93,6739329.1,-2377.0,0.913008067018306,-0.5930364712487909
11951,31/2-13 S,523646.93,6739328.86,-2797.0,0.8967188954390319,-0.3595036482977976
11952,31/2-14,523208.44,6747137.19,-3783.9700000000003,0.8584405057399938,0.06863986044569009
11953,31/2-14,523208.44,6747137.19,-3787.9700000000003,0.858285370772572,0.10756199760418898
11954,31/2-14,523209.24,6747135.15,-3930.95,0.852740071362085,2.403968089955623
11955,31/2-14,523208.79,6747136.67,-3843.9700000000003,0.8561134812286689,0.14648413476268785
11956,31/2-14,523208.45,6747137.19,-3789.9700000000003,0.8582078032888613,2.4818123642726206
11957,31/2-14,523208.44,6747137.2,-3779.9700000000003,0.8585956407074155,-0.9433357056752808
11958,31/2-14,523207.69,6747136.15,-3572.98,0.8666234874340677,-0.7876471570412853
11959,31/2-14,523207.69,6747136.15,-3570.98,0.8667010549177785,-0.7487250198827864
11960,31/2-14,523207.96,6747136.8,-3674.98,0.8626675457648154,-0.7098028827242875
11961,31/2-14,523207.87,6747136.42,-3622.98,0.864684300341297,-0.6708807455657886
11962,31/2-14,523208.4,6747137.25,-3780.9700000000003,0.85855685696556,-0.6319586084072897
11963,31/2-14,523206.26,6747133.7,-2616.0,0.9037387527148619,-0.5930364712487909
11964,31/2-14,523206.26,6747133.7,-3052.0,0.8868290412659013,-0.3595036482977976
11965,31/2-15,530762.07,6754582.95,-3703.0,0.8615808253180267,0.06863986044569009
11966,31/2-15,530762.07,6754582.95,-3825.0,0.8568492088116662,2.403968089955623
11967,31/2-15,530762.07,6754582.95,-3750.0,0.8597579894508223,0.14648413476268785
11968,31/2-15,530762.07,6754582.95,-3699.0,0.8617359602854483,2.4818123642726206
11969,31/2-15,530762.07,6754582.95,-3392.0,0.8736425690350605,-0.7876471570412853
11970,31/2-15,530762.07,6754582.95,-3387.0,0.8738364877443375,-0.7487250198827864
11971,31/2-15,530762.07,6754582.95,-3502.0,0.869376357430965,-0.7098028827242875
11972,31/2-15,530762.07,6754582.95,-3446.0,0.8715482469748681,-0.6708807455657886
11973,31/2-15,530762.07,6754582.95,-2551.0,0.9062596959354638,-0.5930364712487909
11974,31/2-15,530762.07,6754582.95,-2865.0,0.8940816009928638,-0.3595036482977976
11975,31/2-16 S,523118.9,6737032.35,-3896.0,0.8540955631399317,0.06863986044569009
11976,31/2-16 S,523118.9,6737032.35,-3900.0,0.85394042817251,2.4818123642726206
11977,31/2-16 S,523118.9,6737032.35,-3894.0,0.8541731306236425,-0.9433357056752808
11978,31/2-16 S,523118.9,6737032.35,-3604.0,0.8654204157617127,-0.7876471570412853
11979,31/2-16 S,523118.9,6737032.35,-3601.0,0.8655367669872789,-0.7487250198827864
11980,31/2-16 S,523118.9,6737032.35,-3692.0,0.8620074464784362,-0.7098028827242875
11981,31/2-16 S,523118.9,6737032.35,-3655.0,0.8634424449270865,-0.6708807455657886
11982,31/2-16 S,523118.9,6737032.35,-3883.0,0.8545997517840521,-0.6319586084072897
11983,31/2-16 S,523118.9,6737032.35,-2617.0,0.9036999689730065,-0.5930364712487909
11984,31/2-16 S,523118.9,6737032.35,-3027.0,0.8877986348122867,-0.3595036482977976
11985,31/2-16 SR,523346.31,6737216.76,-3558.73,0.8671761557555073,0.06863986044569009
11986,31/2-16 SR,523346.31,6737216.76,-3565.73,0.8669046695625194,2.4818123642726206
11987,31/2-16 SR,523340.29,6737211.43,-3559.7,0.8671385355259075,-0.9433357056752808
11988,31/2-16 SR,523168.41,6737069.18,-3375.1099999999997,0.8742976264349984,-0.7876471570412853
11989,31/2-16 SR,523168.41,6737069.18,-3371.1099999999997,0.8744527614024201,-0.7487250198827864
11990,31/2-16 SR,523215.41,6737105.57,-3449.71,0.8714043592925845,-0.7098028827242875
11991,31/2-16 SR,523193.49,6737088.47,-3419.0,0.8725954080049643,-0.6708807455657886
11992,31/2-16 SR,523336.95,6737208.46,-3556.45,0.8672645826869376,-0.6319586084072897
11993,31/2-16 SR,523118.8,6737032.24,-2409.0,0.9117669872789327,-0.5930364712487909
11994,31/2-16 SR,523116.72,6737031.62,-2806.99,0.8963314458578965,-0.3595036482977976
11995,31/2-17 A,523968.33,6750436.82,-3376.3599999999997,0.8742491467576792,0.06863986044569009
11996,31/2-17 A,523968.33,6750436.82,-3383.3599999999997,0.8739776605646913,0.10756199760418898
11997,31/2-17 A,523871.79,6750540.83,-3540.1400000000003,0.8678971455165995,2.403968089955623
11998,31/2-17 A,523934.79,6750472.96,-3432.52,0.8720710518150792,0.14648413476268785
11999,31/2-17 A,523965.16,6750440.24,-3385.58,0.8738915606577722,2.4818123642726206
12000,31/2-17 A,524090.7,6750304.99,-3183.08,0.8817452683834935,-0.7876471570412853
12001,31/2-17 A,524090.7,6750304.99,-3178.08,0.8819391870927706,-0.7487250198827864
12002,31/2-17 A,524050.36,6750348.45,-3247.4300000000003,0.8792495345950977,-0.7098028827242875
12003,31/2-17 A,524071.66,6750325.5,-3203.3900000000003,0.8809575705864102,-0.6708807455657886
12004,31/2-17 A,523975.13,6750429.5,-3367.17,0.8746055693453305,-0.6319586084072897
12005,31/2-17 A,524555.46,6749890.83,-2380.64,0.9128668941979522,-0.5930364712487909
12006,31/2-17 A,524366.71,6750007.63,-2720.08,0.8997021408625504,-0.3595036482977976
12007,31/2-17 B,524516.96,6749946.18,-3869.0,0.8551427241700279,0.06863986044569009
12008,31/2-17 B,524516.96,6749946.18,-3867.0,0.8552202916537388,0.10756199760418898
12009,31/2-17 B,524516.96,6749946.18,-3867.0,0.8552202916537388,2.4818123642726206
12010,31/2-17 B,524516.96,6749946.18,-3591.0,0.8659246044058331,-0.7876471570412853
12011,31/2-17 B,524516.96,6749946.18,-3587.0,0.8660797393732548,-0.7487250198827864
12012,31/2-17 B,524516.96,6749946.18,-3678.0,0.8625504188644121,-0.7098028827242875
12013,31/2-17 B,524516.96,6749946.18,-3632.0,0.8643344709897611,-0.6708807455657886
12014,31/2-17 B,524516.96,6749946.18,-3848.0,0.8559571827489916,-0.6319586084072897
12015,31/2-17 B,524516.96,6749946.18,-2549.0,0.9063372634191746,-0.5930364712487909
12016,31/2-17 B,524516.96,6749946.18,-2985.0,0.8894275519702141,-0.3595036482977976
12017,31/2-17 BR,524516.96,6749946.18,-3994.0,0.8502947564381012,0.06863986044569009
12018,31/2-17 BR,524516.96,6749946.18,-3989.0,0.8504886751473782,0.10756199760418898
12019,31/2-17 BR,524516.96,6749946.18,-3992.0,0.850372323921812,2.4818123642726206
12020,31/2-17 BR,524516.96,6749946.18,-3717.0,0.8610378529320509,-0.7876471570412853
12021,31/2-17 BR,524516.96,6749946.18,-3714.0,0.8611542041576171,-0.7487250198827864
12022,31/2-17 BR,524516.96,6749946.18,-3810.0,0.8574309649394973,-0.7098028827242875
12023,31/2-17 BR,524516.96,6749946.18,-3760.0,0.8593701520322681,-0.6708807455657886
12024,31/2-17 BR,524516.96,6749946.18,-3975.0,0.851031647533354,-0.6319586084072897
12025,31/2-17 BR,524516.96,6749946.18,-2669.0,0.901683214396525,-0.5930364712487909
12026,31/2-17 BR,524516.96,6749946.18,-3113.0,0.8844632330127211,-0.3595036482977976
12027,31/2-17 S,525232.11,6749806.68,-3961.0699999999997,0.8515719050574,0.06863986044569009
12028,31/2-17 S,525232.11,6749806.68,-3962.0699999999997,0.8515331213155445,0.10756199760418898
12029,31/2-17 S,525482.76,6749769.29,-4131.8099999999995,0.8449499689730066,2.403968089955623
12030,31/2-17 S,525301.58,6749796.72,-4009.49,0.8496939962767609,0.14648413476268785
12031,31/2-17 S,525233.69,6749806.46,-3955.25,0.8517976264349985,2.4818123642726206
12032,31/2-17 S,524972.99,6749851.67,-3760.37,0.8593558020477816,-0.7876471570412853
12033,31/2-17 S,524972.99,6749851.67,-3764.37,0.8592006670803599,-0.7487250198827864
12034,31/2-17 S,525080.19,6749833.08,-3849.45,0.8559009463233013,-0.7098028827242875
12035,31/2-17 S,525022.84,6749842.99,-3804.19,0.8576562984796774,-0.6708807455657886
12036,31/2-17 S,525221.02,6749808.27,-3946.83,0.852124185541421,-0.6319586084072897
12037,31/2-17 S,524421.05,6749937.27,-2821.5,0.8957686937635743,-0.5930364712487909
12038,31/2-17 S,524479.19,6749929.05,-3243.98,0.8793833385044989,-0.3595036482977976
